"Pedigree","Env","Intercept","Pedigree_Fixed_Effect","Env_BLUP","GxE_BLUP","Predicted_BLUP","Species","Spec"
"BGV008095","Florida",2.54945048578384,2.34181918832119,-0.158169742006974,-0.0448149559138937,2.13883449040032,"cerasiforme","SLC"
"BGV008095","Georgia",2.54945048578384,2.34181918832119,-0.0538083811384576,0.0320732051375332,2.32008401232026,"cerasiforme","SLC"
"BGV008095","Valencia",2.54945048578384,2.34181918832119,0.0736763981025623,-0.047149822932652,2.3683457634911,"cerasiforme","SLC"
"BGV008096","Antalya",2.54945048578384,2.60343440047977,0.138301725037179,0.0576150229562475,2.7993511484732,"cerasiforme","SLC"
"BGV008096","Florida",2.54945048578384,2.60343440047977,-0.158169742006974,-0.0620212477877702,2.38324341068503,"cerasiforme","SLC"
"BGV008096","Georgia",2.54945048578384,2.60343440047977,-0.0538083811384576,-0.0847884479401112,2.46483757140121,"cerasiforme","SLC"
"BGV008096","Valencia",2.54945048578384,2.60343440047977,0.0736763981025623,0.089194672771632,2.76630547135397,"cerasiforme","SLC"
"BGV008098","Antalya",2.54945048578384,2.40909464138059,0.138301725037179,-0.0346732001565007,2.51272316626127,"cerasiforme","SLC"
"BGV008098","Florida",2.54945048578384,2.40909464138059,-0.158169742006974,-0.00724212111612199,2.24368277825749,"cerasiforme","SLC"
"BGV008098","Georgia",2.54945048578384,2.40909464138059,-0.0538083811384576,0.0297793649833594,2.38506562522549,"cerasiforme","SLC"
"BGV008098","Valencia",2.54945048578384,2.40909464138059,0.0736763981025623,0.0121359562892599,2.49490699577241,"cerasiforme","SLC"
"BGV008100","Antalya",2.54945048578384,2.85893615376039,0.138301725037179,-0.0107062234441483,2.98653165535342,"cerasiforme","SLC"
"BGV008100","Florida",2.54945048578384,2.85893615376039,-0.158169742006974,0.0323377110887076,2.73310412284212,"cerasiforme","SLC"
"BGV008100","Georgia",2.54945048578384,2.85893615376039,-0.0538083811384576,-0.123571585500272,2.68155618712166,"cerasiforme","SLC"
"BGV008100","Valencia",2.54945048578384,2.85893615376039,0.0736763981025623,0.101940097855711,3.03455264971866,"cerasiforme","SLC"
"BGV008106","Antalya",2.54945048578384,2.17333061999372,0.138301725037179,0.0503230953280956,2.36195544035899,"cerasiforme","SLC"
"BGV008106","Florida",2.54945048578384,2.17333061999372,-0.158169742006974,0.0104677272013751,2.02562860518812,"cerasiforme","SLC"
"BGV008106","Georgia",2.54945048578384,2.17333061999372,-0.0538083811384576,-0.0857495260129108,2.03377271284235,"cerasiforme","SLC"
"BGV008106","Valencia",2.54945048578384,2.17333061999372,0.0736763981025623,0.0249587034834384,2.27196572157972,"cerasiforme","SLC"
"BGV008108","Florida",2.54945048578384,1.78297329416161,-0.158169742006974,-0.0168917057880932,1.60791184636654,"cerasiforme","SLC"
"BGV008108","Georgia",2.54945048578384,1.78297329416161,-0.0538083811384576,-0.0202896916023497,1.7088752214208,"cerasiforme","SLC"
"BGV008108","Valencia",2.54945048578384,1.78297329416161,0.0736763981025623,0.037181397390444,1.89383108965461,"cerasiforme","SLC"
"BGV008110","Antalya",2.54945048578384,1.27568592751532,0.138301725037179,0.0615847043185795,1.47557235687108,"cerasiforme","SLC"
"BGV008110","Valencia",2.54945048578384,1.27568592751532,0.0736763981025623,-0.0615847043185803,1.28777762129931,"cerasiforme","SLC"
"BGV008189","Antalya",2.54945048578384,1.87324154926819,0.138301725037179,0.102817419099872,2.11436069340524,"cerasiforme","SLC"
"BGV008189","Florida",2.54945048578384,1.87324154926819,-0.158169742006974,-0.0813280451823931,1.63374376207882,"cerasiforme","SLC"
"BGV008189","Georgia",2.54945048578384,1.87324154926819,-0.0538083811384576,-0.117725467275953,1.70170770085378,"cerasiforme","SLC"
"BGV008189","Valencia",2.54945048578384,1.87324154926819,0.0736763981025623,0.0962360933584713,2.04315404072922,"cerasiforme","SLC"
"BGV008218","Antalya",2.54945048578384,1.87597982865863,0.138301725037179,-0.011640274389716,2.00264127930609,"cerasiforme","SLC"
"BGV008218","Florida",2.54945048578384,1.87597982865863,-0.158169742006974,-0.00797527676885391,1.7098348098828,"cerasiforme","SLC"
"BGV008218","Georgia",2.54945048578384,1.87597982865863,-0.0538083811384576,0.00438927396784204,1.82656072148801,"cerasiforme","SLC"
"BGV008218","Valencia",2.54945048578384,1.87597982865863,0.0736763981025623,0.0152262771907267,1.96488250395192,"cerasiforme","SLC"
"BGV008219","Antalya",2.54945048578384,1.60139708286121,0.138301725037179,-0.124453564726623,1.61524524317176,"cerasiforme","SLC"
"BGV008219","Florida",2.54945048578384,1.60139708286121,-0.158169742006974,0.0752592692538436,1.51848661010808,"cerasiforme","SLC"
